Timestamp,Temperature,Vibration,Motor_Current,Pressure,Noise,Machine_Health,Machine_Status,Remaining_Useful_Life_Days
2027-07-08 10:26:12,71.91,2.4,13.93,8.02,74.02,27.1,Critical,63
2027-07-09 10:26:12,68.54,1.37,12.4,6.96,57.28,27.1,Critical,62
2027-07-10 10:26:12,68.15,2.06,11.55,7.03,60.53,27.1,Critical,61
2027-07-11 10:26:12,72.73,2.25,14.13,7.9,65.36,27.0,Critical,60
2027-07-12 10:26:12,69.24,2.13,14.09,7.94,69.29,27.0,Critical,59
2027-07-13 10:26:12,68.12,2.21,13.56,7.43,65.68,27.0,Critical,58
2027-07-14 10:26:12,70.08,1.94,13.58,7.83,67.96,26.9,Critical,57
2027-07-15 10:26:12,70.79,1.55,12.72,7.4,66.37,26.9,Critical,56
2027-07-16 10:26:12,69.48,2.71,13.61,7.69,72.5,26.9,Critical,55
2027-07-17 10:26:12,71.58,2.31,14.78,8.11,70.71,26.8,Critical,54
2027-07-18 10:26:12,75.37,1.94,14.31,7.94,69.08,26.2,Critical,53
2027-07-19 10:26:12,66.79,1.73,12.58,7.14,61.19,26.2,Critical,52
2027-07-20 10:26:12,69.11,2.26,11.93,7.22,66.79,26.2,Critical,51
2027-07-21 10:26:12,70.29,2.14,12.29,7.34,56.32,25.9,Critical,50
2027-07-22 10:26:12,69.13,1.81,12.2,7.47,67.35,25.5,Critical,49
2027-07-23 10:26:12,72.75,1.83,12.8,7.57,64.8,25.1,Critical,48
2027-07-24 10:26:12,74.72,2.87,14.62,8.14,72.8,16.7,Critical,47
2027-07-25 10:26:12,72.02,2.05,12.84,7.35,62.24,16.6,Critical,46
2027-07-26 10:26:12,66.97,2.66,11.99,6.84,70.04,16.6,Critical,45
2027-07-27 10:26:12,71.5,2.38,13.1,7.87,64.94,16.6,Critical,44
2027-07-28 10:26:12,70.29,2.26,12.46,7.63,73.56,16.5,Critical,43
2027-07-29 10:26:12,70.6,2.32,12.68,7.16,68.37,16.5,Critical,42
2027-07-30 10:26:12,67.01,1.96,12.48,7.26,71.05,16.5,Critical,41
2027-07-31 10:26:12,73.47,2.33,14.02,7.85,64.94,16.5,Critical,40
2027-08-01 10:26:12,69.78,2.48,12.05,7.51,62.28,16.4,Critical,39
2027-08-02 10:26:12,74.38,2.33,13.6,7.87,66.2,16.4,Critical,38
2027-08-03 10:26:12,68.04,2.44,12.4,7.42,63.17,16.4,Critical,37
2027-08-04 10:26:12,73.65,2.93,15.52,8.6,75.13,11.6,Failure,36
2027-08-05 10:26:12,67.29,2.74,13.45,7.82,66.24,11.6,Failure,35
2027-08-06 10:26:12,68.72,3.38,14.82,7.9,84.5,11.6,Failure,34
2027-08-07 10:26:12,69.96,2.89,13.31,7.19,66.52,11.5,Failure,33
2027-08-08 10:26:12,76.67,3.29,16.45,8.74,80.48,0.0,Failure,32
2027-08-09 10:26:12,75.46,3.3,14.79,8.11,76.35,0.0,Failure,31
2027-08-10 10:26:12,67.68,2.64,12.7,7.28,66.58,0.0,Failure,30
2027-08-11 10:26:12,74.99,3.06,13.81,7.98,64.78,0.0,Failure,29
2027-08-12 10:26:12,67.34,2.58,13.16,7.27,67.18,0.0,Failure,28
2027-08-13 10:26:12,,,,,,0.0,Failure,27
2027-08-14 10:26:12,72.6,3.71,15.53,8.05,70.21,0.0,Failure,26
2027-08-15 10:26:12,75.24,3.01,14.15,8.01,68.66,0.0,Failure,25
2027-08-16 10:26:12,67.6,2.84,13.26,7.59,67.35,0.0,Failure,24
2027-08-17 10:26:12,72.13,2.44,14.09,8.17,58.59,0.0,Failure,23
2027-08-18 10:26:12,68.27,2.64,14.45,7.06,64.58,0.0,Failure,22
2027-08-19 10:26:12,75.05,2.95,13.92,8.09,70.11,0.0,Failure,21
2027-08-20 10:26:12,71.97,2.96,14.7,7.57,70.95,0.0,Failure,20
2027-08-21 10:26:12,75.39,3.54,16.38,8.75,73.43,0.0,Failure,19
2027-08-22 10:26:12,71.27,2.79,14.5,7.93,74.79,0.0,Failure,18
2027-08-23 10:26:12,71.79,2.4,13.76,7.7,64.33,0.0,Failure,17
2027-08-24 10:26:12,72.16,3.07,15.59,8.9,76.07,0.0,Failure,16
2027-08-25 10:26:12,78.12,2.95,17.25,9.12,76.47,0.0,Failure,15
2027-08-26 10:26:12,72.81,2.99,16.55,8.19,75.42,0.0,Failure,14
2027-08-27 10:26:12,72.97,2.4,14.28,8.41,74.3,0.0,Failure,13
2027-08-28 10:26:12,68.66,2.48,14.32,7.31,67.66,0.0,Failure,12
2027-08-29 10:26:12,71.91,2.68,14.55,8.0,73.79,0.0,Failure,11
2027-08-30 10:26:12,68.44,2.94,14.09,8.0,70.53,0.0,Failure,10
2026-10-10 10:26:12,61.69,0.17,8.01,4.79,41.13,99.9,Healthy,348
2026-10-11 10:26:12,61.94,0.19,7.96,4.85,42.22,99.9,Healthy,347
2026-10-12 10:26:12,61.88,0.2,7.93,4.95,42.03,99.7,Healthy,346
2026-10-13 10:26:12,62.25,0.15,7.89,4.96,43.0,99.4,Healthy,345
2026-10-14 10:26:12,61.81,0.2,7.92,4.9,43.28,99.4,Healthy,344
2026-10-15 10:26:12,62.38,0.21,7.96,4.91,42.29,99.4,Healthy,343
2026-10-16 10:26:12,61.71,0.15,7.88,4.93,42.15,99.3,Healthy,342
2026-10-17 10:26:12,61.64,0.21,7.99,4.89,42.34,99.3,Healthy,341
2026-10-18 10:26:12,61.27,0.19,7.88,4.82,42.08,99.3,Healthy,340
2026-10-19 10:26:12,62.0,0.21,7.93,4.9,42.62,99.2,Healthy,339
2026-10-20 10:26:12,61.9,0.16,7.92,4.81,41.37,99.2,Healthy,338
2026-10-21 10:26:12,61.86,0.24,7.95,4.91,41.56,99.2,Healthy,337
2026-10-22 10:26:12,61.94,0.17,7.81,4.86,41.55,99.1,Healthy,336
2026-10-23 10:26:12,61.78,0.21,7.95,4.96,43.04,99.1,Healthy,335
2026-10-24 10:26:12,61.4,0.18,7.95,4.82,42.59,99.1,Healthy,334
2026-10-25 10:26:12,61.7,0.23,7.93,4.83,42.77,99.0,Healthy,333
2026-10-26 10:26:12,61.73,0.22,7.9,4.91,42.47,99.0,Healthy,332
2026-10-27 10:26:12,62.01,0.18,7.99,4.79,42.65,99.0,Healthy,331
2026-10-28 10:26:12,62.09,0.19,7.96,4.82,41.67,98.9,Healthy,330
2026-10-29 10:26:12,61.95,0.19,7.93,4.82,41.6,98.9,Healthy,329
2026-10-30 10:26:12,62.26,0.14,7.91,4.84,42.69,98.9,Healthy,328
2026-10-31 10:26:12,61.98,0.21,7.94,4.86,40.72,98.8,Healthy,327
2026-11-01 10:26:12,62.07,0.17,7.97,4.88,41.75,98.8,Healthy,326
2026-11-02 10:26:12,62.12,0.2,7.99,4.86,42.81,98.8,Healthy,325
2026-11-03 10:26:12,61.51,0.15,7.91,4.77,42.18,98.7,Healthy,324
2026-11-04 10:26:12,61.43,0.19,7.9,4.83,42.7,98.7,Healthy,323
2026-11-05 10:26:12,61.75,0.19,7.91,4.96,40.86,98.7,Healthy,322
2026-11-06 10:26:12,61.58,0.19,7.91,4.88,42.88,98.6,Healthy,321
2026-11-07 10:26:12,62.15,0.19,7.96,4.87,42.33,98.6,Healthy,320
2026-11-08 10:26:12,61.79,0.21,7.95,4.84,41.33,98.6,Healthy,319
2026-11-09 10:26:12,61.56,0.2,7.94,4.89,42.57,98.5,Healthy,318
2026-11-10 10:26:12,62.05,0.19,7.94,4.92,41.9,98.5,Healthy,317
2026-11-11 10:26:12,61.62,0.16,7.85,4.95,42.3,98.4,Healthy,316
2026-11-12 10:26:12,62.0,0.21,8.0,4.99,43.59,98.3,Healthy,315
2026-11-13 10:26:12,62.04,0.22,7.96,4.83,41.86,98.3,Healthy,314
2026-11-14 10:26:12,62.43,0.18,7.99,4.88,41.28,98.2,Healthy,313
2026-11-15 10:26:12,61.9,0.17,7.87,4.92,42.0,98.2,Healthy,312
2026-11-16 10:26:12,62.02,0.16,7.99,4.94,42.91,98.1,Healthy,311
2026-11-17 10:26:12,62.27,0.17,7.93,4.81,42.43,98.1,Healthy,310
2026-11-18 10:26:12,61.82,0.18,7.89,4.9,42.4,98.1,Healthy,309
2026-11-19 10:26:12,62.0,0.16,7.77,4.91,42.36,98.0,Healthy,308
2026-11-20 10:26:12,62.02,0.17,7.87,4.84,42.27,98.0,Healthy,307
2026-11-21 10:26:12,61.92,0.19,8.0,4.79,42.84,98.0,Healthy,306
2026-11-22 10:26:12,61.67,0.22,7.88,4.92,42.93,97.9,Healthy,305
2026-11-23 10:26:12,61.85,0.23,7.94,4.85,42.37,97.9,Healthy,304
2026-11-24 10:26:12,61.8,0.2,7.91,4.79,41.97,97.9,Healthy,303
2026-11-25 10:26:12,61.79,0.2,7.86,4.82,42.08,97.8,Healthy,302
2026-11-26 10:26:12,61.84,0.17,7.92,4.79,42.78,97.8,Healthy,301
2026-11-27 10:26:12,62.09,0.2,7.97,4.83,40.92,97.8,Healthy,300
2026-11-28 10:26:12,61.69,0.17,7.91,4.79,43.03,97.7,Healthy,299
2026-11-29 10:26:12,61.75,0.2,7.95,4.91,43.0,97.7,Healthy,298
2026-11-30 10:26:12,62.35,0.18,7.93,4.91,42.32,97.7,Healthy,297
2026-12-01 10:26:12,62.15,0.2,7.87,4.84,42.24,97.6,Healthy,296
2026-12-02 10:26:12,62.35,0.17,7.93,4.79,42.84,97.6,Healthy,295
2026-12-03 10:26:12,62.21,0.2,7.93,4.93,41.93,97.6,Healthy,294
2026-12-04 10:26:12,62.3,0.22,8.0,4.94,41.98,97.5,Healthy,293
2026-12-05 10:26:12,62.21,0.18,7.96,4.94,43.25,97.5,Healthy,292
2026-12-06 10:26:12,62.32,0.2,7.91,4.84,41.95,97.5,Healthy,291
2026-12-07 10:26:12,,,,,,97.4,Healthy,290
2026-12-08 10:26:12,62.76,0.19,8.01,4.88,42.14,97.4,Healthy,289
2026-12-09 10:26:12,62.45,0.17,8.02,4.98,42.65,97.3,Healthy,288
2026-12-10 10:26:12,61.83,0.21,7.91,4.87,43.26,97.3,Healthy,287
2026-12-11 10:26:12,62.09,0.18,7.95,4.84,42.77,97.2,Healthy,286
2026-12-12 10:26:12,62.31,0.21,8.03,4.9,41.8,97.2,Healthy,285
2026-12-13 10:26:12,62.4,0.19,7.95,4.89,42.21,97.2,Healthy,284
2026-12-14 10:26:12,61.12,0.18,7.97,4.84,42.91,97.1,Healthy,283
2026-12-15 10:26:12,61.98,0.16,7.97,4.92,41.8,97.1,Healthy,282
2026-12-16 10:26:12,61.72,0.24,7.89,4.87,42.38,97.1,Healthy,281
2026-12-17 10:26:12,61.78,0.2,7.95,4.88,42.52,97.0,Healthy,280
2026-12-18 10:26:12,61.97,0.22,7.87,4.98,42.96,97.0,Healthy,279
2026-12-19 10:26:12,61.78,0.19,7.87,4.83,41.64,97.0,Healthy,278
2026-12-20 10:26:12,62.27,0.19,8.01,4.84,40.92,96.9,Healthy,277
2026-12-21 10:26:12,61.25,0.22,7.85,4.86,42.18,96.9,Healthy,276
2026-12-22 10:26:12,62.15,0.23,8.03,4.92,42.01,96.9,Healthy,275
2026-12-23 10:26:12,62.08,0.16,7.91,4.88,41.59,96.8,Healthy,274
2026-12-24 10:26:12,61.83,0.2,8.0,4.89,41.29,96.8,Healthy,273
2026-12-25 10:26:12,61.73,0.18,7.95,4.76,42.33,96.8,Healthy,272
2026-12-26 10:26:12,61.73,0.17,7.9,4.89,42.83,96.7,Healthy,271
2026-12-27 10:26:12,62.05,0.16,7.93,4.8,42.85,96.7,Healthy,270
2026-12-28 10:26:12,62.0,0.14,7.88,4.83,42.0,96.7,Healthy,269
2026-12-29 10:26:12,61.57,0.22,8.05,4.82,42.71,96.6,Healthy,268
2026-12-30 10:26:12,61.82,0.19,7.96,4.78,42.91,96.6,Healthy,267
2026-12-31 10:26:12,61.66,0.2,7.91,4.84,43.06,96.6,Healthy,266
2027-01-01 10:26:12,62.1,0.2,8.02,4.8,42.28,96.5,Healthy,265
2027-01-02 10:26:12,62.35,0.19,8.04,4.91,42.47,96.5,Healthy,264
2027-01-03 10:26:12,62.58,0.19,8.03,4.87,41.85,96.5,Healthy,263
2027-01-04 10:26:12,62.35,0.21,7.97,4.84,41.87,96.4,Healthy,262
2027-01-05 10:26:12,62.87,0.19,8.01,4.92,42.79,96.2,Healthy,261
2027-01-06 10:26:12,61.82,0.17,7.9,4.9,43.09,96.1,Healthy,260
2027-01-07 10:26:12,61.82,0.18,8.0,4.77,42.76,96.1,Healthy,259
2027-01-08 10:26:12,62.38,0.18,8.01,4.93,42.56,96.1,Healthy,258
2027-01-09 10:26:12,62.23,0.16,7.92,4.88,41.66,96.0,Healthy,257
2027-01-10 10:26:12,61.63,0.22,7.85,4.91,41.91,96.0,Healthy,256
2027-01-11 10:26:12,62.07,0.22,7.95,4.87,42.7,96.0,Healthy,255
2027-01-12 10:26:12,61.86,0.21,8.01,4.76,42.97,95.9,Healthy,254
2027-01-13 10:26:12,61.98,0.19,8.02,4.9,41.66,95.9,Healthy,253
2027-01-14 10:26:12,61.91,0.18,7.93,4.89,41.36,95.9,Healthy,252
2027-01-15 10:26:12,62.46,0.2,8.02,4.88,41.62,95.8,Healthy,251
2027-01-16 10:26:12,62.22,0.2,7.94,4.85,42.41,95.8,Healthy,250
2027-01-17 10:26:12,62.2,0.19,8.0,4.88,41.34,95.8,Healthy,249
2027-01-18 10:26:12,62.89,0.18,8.03,5.04,41.54,95.5,Healthy,248
2027-01-19 10:26:12,62.32,0.16,8.04,4.88,43.38,95.5,Healthy,247
2027-01-20 10:26:12,62.04,0.14,7.99,4.86,42.12,95.4,Healthy,246
2027-01-21 10:26:12,62.22,0.16,7.99,4.85,42.67,95.4,Healthy,245
2027-01-22 10:26:12,62.5,0.12,8.02,5.03,42.12,95.4,Healthy,244
2027-01-23 10:26:12,62.55,0.19,7.95,4.97,41.8,95.3,Healthy,243
2027-01-24 10:26:12,62.0,0.22,7.91,4.94,42.16,95.3,Healthy,242
2027-01-25 10:26:12,61.97,0.16,7.95,4.84,41.98,95.3,Healthy,241
2027-01-26 10:26:12,62.14,0.16,7.94,4.92,42.44,95.2,Healthy,240
2027-01-27 10:26:12,61.82,0.18,7.88,4.85,42.71,95.2,Healthy,239
2027-01-28 10:26:12,61.67,0.21,7.95,4.95,43.69,95.2,Healthy,238
2027-01-29 10:26:12,61.38,0.21,7.85,4.91,42.17,95.1,Healthy,237
2027-01-30 10:26:12,61.91,0.18,7.85,4.85,41.84,95.1,Healthy,236
2027-01-31 10:26:12,61.93,0.14,7.87,4.89,42.67,95.1,Healthy,235
2027-02-01 10:26:12,62.09,0.17,8.01,4.89,41.97,95.0,Healthy,234
2027-02-02 10:26:12,61.33,0.15,7.99,4.84,42.14,95.0,Healthy,233
2027-02-03 10:26:12,62.59,0.16,8.05,4.88,42.57,95.0,Healthy,232
2027-02-04 10:26:12,62.14,0.18,7.94,4.87,42.52,94.9,Healthy,231
2027-02-05 10:26:12,61.77,0.14,7.93,4.9,42.3,94.9,Healthy,230
2027-02-06 10:26:12,62.17,0.19,8.02,4.82,42.58,94.9,Healthy,229
2027-02-07 10:26:12,62.32,0.2,8.04,4.86,42.28,94.8,Healthy,228
2027-02-08 10:26:12,61.15,0.2,7.96,4.84,42.33,94.8,Healthy,227
2027-02-09 10:26:12,62.34,0.2,7.98,4.87,42.08,94.8,Healthy,226
2027-02-10 10:26:12,62.24,0.23,7.93,4.86,43.21,94.7,Healthy,225
2027-02-11 10:26:12,61.76,0.23,7.89,5.0,42.13,94.7,Healthy,224
2027-02-12 10:26:12,62.15,0.18,7.93,4.87,42.49,94.7,Healthy,223
2027-02-13 10:26:12,61.49,0.19,7.88,4.76,42.65,94.6,Healthy,222
2027-02-14 10:26:12,61.28,0.16,7.89,4.86,41.73,94.6,Healthy,221
2027-02-15 10:26:12,60.71,0.14,7.82,4.86,42.26,94.6,Healthy,220
2027-02-16 10:26:12,61.87,0.2,7.98,4.96,42.92,94.5,Healthy,219
2027-02-17 10:26:12,61.61,0.17,7.91,4.76,43.0,94.5,Healthy,218
2027-02-18 10:26:12,61.61,0.18,7.93,4.84,42.57,94.4,Healthy,217
2027-02-19 10:26:12,60.99,0.22,7.98,4.82,43.1,94.4,Healthy,216
2027-02-20 10:26:12,62.16,0.2,8.0,4.75,41.94,94.4,Healthy,215
2027-02-21 10:26:12,61.86,0.19,7.87,4.85,42.62,94.3,Healthy,214
2027-02-22 10:26:12,61.67,0.24,7.94,4.89,43.39,94.3,Healthy,213
2027-02-23 10:26:12,62.39,0.17,7.99,4.76,43.25,94.3,Healthy,212
2027-02-24 10:26:12,62.25,0.18,8.02,4.82,42.52,94.2,Healthy,211
2027-02-25 10:26:12,62.25,0.18,7.91,4.93,41.98,94.2,Healthy,210
2027-02-26 10:26:12,62.21,0.19,7.99,4.8,41.78,94.2,Healthy,209
2027-02-27 10:26:12,62.23,0.23,7.99,4.93,42.41,94.1,Healthy,208
2027-02-28 10:26:12,62.44,0.19,7.99,4.85,41.67,94.1,Healthy,207
2027-03-01 10:26:12,62.1,0.24,7.93,4.91,42.91,94.0,Healthy,206
2027-03-02 10:26:12,61.82,0.26,7.89,4.85,43.2,93.6,Healthy,205
2027-03-03 10:26:12,61.76,0.32,7.85,4.88,42.29,93.3,Healthy,204
2027-03-04 10:26:12,62.35,0.29,8.01,4.94,43.25,93.0,Healthy,203
2027-03-05 10:26:12,62.36,0.31,8.07,4.89,43.16,92.6,Healthy,202
2027-03-06 10:26:12,62.23,0.36,8.03,4.95,42.83,92.3,Healthy,201
2027-03-07 10:26:12,62.17,0.36,7.98,4.89,44.0,91.9,Healthy,200
2027-03-08 10:26:12,62.47,0.36,8.08,4.93,44.46,91.5,Healthy,199
2027-03-09 10:26:12,62.86,0.39,8.09,4.93,43.04,91.1,Healthy,198
2027-03-10 10:26:12,63.45,0.4,8.16,4.97,42.4,90.7,Healthy,197
2027-03-11 10:26:12,63.35,0.41,8.18,5.02,43.75,90.3,Healthy,196
2027-03-12 10:26:12,62.91,0.39,8.08,4.93,44.56,89.9,Healthy,195
2027-03-13 10:26:12,62.49,0.39,8.04,4.92,42.71,89.4,Healthy,194
2027-03-14 10:26:12,63.0,0.35,8.12,4.91,44.03,89.0,Healthy,193
2027-03-15 10:26:12,63.1,0.36,8.26,4.99,43.19,88.6,Healthy,192
2027-03-16 10:26:12,62.69,0.35,8.07,4.9,43.7,88.1,Healthy,191
2027-03-17 10:26:12,62.35,0.37,8.06,4.95,43.21,87.7,Healthy,190
2027-03-18 10:26:12,62.74,0.3,8.18,4.98,44.2,87.2,Healthy,189
2027-03-19 10:26:12,62.63,0.31,8.23,4.96,43.81,86.7,Healthy,188
2027-03-20 10:26:12,61.83,0.24,8.21,4.83,43.43,86.3,Healthy,187
2027-03-21 10:26:12,62.67,0.32,8.24,5.01,43.19,85.8,Healthy,186
2027-03-22 10:26:12,61.77,0.28,8.13,4.95,42.62,85.4,Healthy,185
2027-03-23 10:26:12,61.93,0.3,8.17,4.87,44.29,84.9,Healthy,184
2027-03-24 10:26:12,62.62,0.26,8.26,4.98,43.04,84.4,Healthy,183
2027-03-25 10:26:12,62.37,0.21,8.28,4.95,44.25,84.0,Healthy,182
2027-03-26 10:26:12,62.13,0.25,8.2,4.94,43.81,83.5,Healthy,181
2027-03-27 10:26:12,61.75,0.22,8.29,5.09,43.75,83.0,Healthy,180
2027-03-28 10:26:12,62.5,0.19,8.36,5.05,43.92,82.6,Healthy,179
2027-03-29 10:26:12,62.6,0.2,8.48,5.12,44.33,82.1,Healthy,178
2027-03-30 10:26:12,63.88,0.25,8.62,5.15,45.57,81.6,Healthy,177
2027-03-31 10:26:12,63.01,0.21,8.59,5.13,45.37,81.2,Healthy,176
2027-04-01 10:26:12,61.92,0.24,8.37,5.03,44.01,80.7,Healthy,175
2027-04-02 10:26:12,62.63,0.33,8.42,5.07,43.98,80.3,Healthy,174
2027-04-03 10:26:12,61.32,0.37,8.58,5.13,44.52,79.8,Slight Wear,173
2027-04-04 10:26:12,62.52,0.33,8.52,5.05,44.42,79.3,Slight Wear,172
2027-04-05 10:26:12,61.84,0.4,8.58,5.03,44.93,78.9,Slight Wear,171
2027-04-06 10:26:12,63.14,0.44,8.78,5.25,46.23,78.4,Slight Wear,170
2027-04-07 10:26:12,61.98,0.4,8.63,5.14,47.43,78.0,Slight Wear,169
2027-04-08 10:26:12,62.86,0.56,8.69,5.25,47.0,77.5,Slight Wear,168
2027-04-09 10:26:12,62.66,0.58,8.63,5.16,48.04,77.1,Slight Wear,167
2027-04-10 10:26:12,65.96,0.93,10.23,5.84,52.16,76.6,Slight Wear,166
2027-04-11 10:26:12,66.04,0.99,10.32,5.81,51.28,76.1,Slight Wear,165
2027-04-12 10:26:12,64.94,1.0,10.28,5.61,53.43,75.7,Slight Wear,164
2027-04-13 10:26:12,64.1,0.68,8.95,5.19,46.89,75.2,Slight Wear,163
2027-04-14 10:26:12,63.29,0.72,8.71,5.27,47.94,74.8,Slight Wear,162
2027-04-15 10:26:12,62.56,0.8,8.97,5.13,47.11,74.4,Slight Wear,161
2027-04-16 10:26:12,63.8,0.82,9.06,5.28,49.25,73.9,Slight Wear,160
2027-04-17 10:26:12,65.06,0.87,9.28,5.42,48.87,73.5,Slight Wear,159
2027-04-18 10:26:12,63.44,0.86,9.1,5.33,49.61,73.0,Slight Wear,158
2027-04-19 10:26:12,66.81,1.11,10.97,5.93,53.53,72.6,Slight Wear,157
2027-04-20 10:26:12,63.91,0.9,9.25,5.36,49.04,72.1,Slight Wear,156
2027-04-21 10:26:12,63.76,0.85,9.21,5.47,49.39,71.7,Slight Wear,155
2027-04-22 10:26:12,63.24,0.84,9.13,5.42,48.82,71.2,Slight Wear,154
2027-04-23 10:26:12,63.97,0.87,9.4,5.44,49.87,70.8,Slight Wear,153
2027-04-24 10:26:12,64.7,0.91,9.33,5.54,50.53,70.4,Slight Wear,152
2027-04-25 10:26:12,64.5,0.85,9.39,5.57,49.08,69.9,Slight Wear,151
2027-04-26 10:26:12,67.2,1.39,11.35,6.24,59.06,66.2,Slight Wear,150
2027-04-27 10:26:12,64.57,0.7,9.58,5.39,50.28,66.2,Slight Wear,149
2027-04-28 10:26:12,65.35,0.87,9.64,5.58,51.24,66.1,Slight Wear,148
2027-04-29 10:26:12,63.84,0.96,9.45,5.49,50.62,66.1,Slight Wear,147
2027-04-30 10:26:12,65.61,1.01,9.9,5.68,50.09,66.1,Slight Wear,146
2027-05-01 10:26:12,65.52,0.74,9.74,5.73,50.29,66.0,Slight Wear,145
2027-05-02 10:26:12,66.48,0.87,10.21,5.79,48.88,66.0,Slight Wear,144
2027-05-03 10:26:12,64.34,0.87,9.78,5.52,51.45,65.9,Slight Wear,143
2027-05-04 10:26:12,64.69,0.79,9.95,5.66,51.59,65.9,Slight Wear,142
2027-05-05 10:26:12,65.34,0.93,10.0,5.84,51.03,65.6,Slight Wear,141
2027-05-06 10:26:12,66.98,0.88,10.34,5.99,51.58,65.1,Slight Wear,140
2027-05-07 10:26:12,64.45,0.86,10.04,5.77,52.91,64.7,Slight Wear,139
2027-05-08 10:26:12,63.73,0.9,9.64,5.64,50.56,64.3,Slight Wear,138
2027-05-09 10:26:12,65.17,1.03,10.26,5.69,53.78,63.8,Slight Wear,137
2027-05-10 10:26:12,65.13,0.96,10.22,5.89,54.34,63.4,Slight Wear,136
2027-05-11 10:26:12,64.63,0.98,10.06,5.73,54.29,63.0,Slight Wear,135
2027-05-12 10:26:12,64.99,0.99,10.23,5.81,54.67,62.5,Slight Wear,134
2027-05-13 10:26:12,64.24,1.21,9.99,5.64,54.52,62.1,Slight Wear,133
2027-05-14 10:26:12,68.05,1.52,12.14,6.65,62.64,58.4,Moderate Wear,132
2027-05-15 10:26:12,64.41,0.98,10.2,5.81,50.01,58.4,Moderate Wear,131
2027-05-16 10:26:12,66.42,1.19,10.53,5.89,56.72,58.3,Moderate Wear,130
2027-05-17 10:26:12,66.1,1.05,10.62,5.92,54.61,58.3,Moderate Wear,129
2027-05-18 10:26:12,67.86,1.81,12.15,6.41,61.27,58.2,Moderate Wear,128
2027-05-19 10:26:12,66.05,1.24,10.99,5.99,57.26,58.2,Moderate Wear,127
2027-05-20 10:26:12,63.47,1.14,10.36,5.74,55.48,58.2,Moderate Wear,126
2027-05-21 10:26:12,64.11,1.25,10.43,5.78,54.91,58.1,Moderate Wear,125
2027-05-22 10:26:12,65.21,1.47,10.66,5.96,56.61,58.1,Moderate Wear,124
2027-05-23 10:26:12,66.26,1.46,10.66,6.03,58.23,57.8,Moderate Wear,123
2027-05-24 10:26:12,67.61,1.42,11.1,6.15,59.24,57.4,Moderate Wear,122
2027-05-25 10:26:12,65.9,1.58,10.88,6.12,60.39,57.0,Moderate Wear,121
2027-05-26 10:26:12,65.98,1.58,10.94,5.98,60.2,56.5,Moderate Wear,120
2027-05-27 10:26:12,64.67,1.69,10.9,5.7,58.06,56.1,Moderate Wear,119
2027-05-28 10:26:12,67.71,2.12,12.16,6.71,63.55,53.7,Moderate Wear,118
2027-05-29 10:26:12,64.67,1.59,11.09,5.87,58.85,53.7,Moderate Wear,117
2027-05-30 10:26:12,67.29,2.26,12.49,6.77,68.51,49.7,Moderate Wear,116
2027-05-31 10:26:12,64.66,1.76,11.26,6.17,61.75,49.6,Moderate Wear,115
2027-06-01 10:26:12,66.17,1.85,11.22,6.28,59.1,49.6,Moderate Wear,114
2027-06-02 10:26:12,69.26,2.1,12.83,6.74,66.23,48.5,Moderate Wear,113
2027-06-03 10:26:12,67.37,1.71,11.59,6.39,59.9,48.5,Moderate Wear,112
2027-06-04 10:26:12,66.4,1.66,11.66,6.33,59.64,48.5,Moderate Wear,111
2027-06-05 10:26:12,66.72,2.1,12.51,6.63,66.59,48.4,Moderate Wear,110
2027-06-06 10:26:12,66.75,1.59,11.58,6.45,58.8,48.4,Moderate Wear,109
2027-06-07 10:26:12,67.88,1.69,11.87,6.52,63.04,48.4,Moderate Wear,108
2027-06-08 10:26:12,65.41,1.65,12.05,6.23,60.63,48.3,Moderate Wear,107
2027-06-09 10:26:12,67.85,1.96,12.18,6.48,60.21,48.3,Moderate Wear,106
2027-06-10 10:26:12,68.64,1.81,12.28,6.69,63.0,48.3,Moderate Wear,105
2027-06-11 10:26:12,66.13,2.13,11.58,6.48,63.47,48.2,Moderate Wear,104
2027-06-12 10:26:12,67.05,2.07,12.15,6.26,63.33,48.2,Moderate Wear,103
2027-06-13 10:26:12,66.77,2.08,12.13,6.42,63.28,48.2,Moderate Wear,102
2027-06-14 10:26:12,68.17,1.53,12.37,6.73,62.17,48.1,Moderate Wear,101
2027-06-15 10:26:12,68.07,1.9,12.74,6.4,63.51,48.0,Moderate Wear,100
2027-06-16 10:26:12,72.52,2.2,13.74,7.33,70.45,34.8,Critical,99
2027-06-17 10:26:12,67.14,1.78,12.31,6.71,64.19,34.7,Critical,98
2027-06-18 10:26:12,69.59,1.67,12.92,6.97,61.37,34.7,Critical,97
2027-06-19 10:26:12,67.45,1.84,12.17,7.03,60.84,34.7,Critical,96
2027-06-20 10:26:12,,,,,,34.6,Critical,95
2027-06-21 10:26:12,68.11,2.09,12.98,6.87,66.78,34.6,Critical,94
2027-06-22 10:26:12,67.19,2.23,12.98,6.83,67.96,34.6,Critical,93
2027-06-23 10:26:12,67.64,1.91,12.53,6.44,69.64,34.5,Critical,92
2027-06-24 10:26:12,67.75,1.96,13.36,6.86,65.86,34.5,Critical,91
2027-06-25 10:26:12,69.32,2.5,13.27,7.26,71.48,34.5,Critical,90
2027-06-26 10:26:12,68.99,2.25,13.12,7.04,67.9,34.4,Critical,89
2027-06-27 10:26:12,71.53,2.67,14.94,7.87,78.87,22.1,Critical,88
